,sentence,sentiment_polarity,sentiment_subjectivity
543, Isso \xc3\xa9 verdade? Houve eventos no Pal\xc3\xa1cio do Planalto onde muitos m\xc3\xa9dicos e pesquisadores disseram o oposto.',0.0,0.0
544,Go watch Totally Under Control on @hulu @neonrated #TotallyUnderControl #COVID19 #TrumpLied220KDied',0.0,0.75
545, The Lagos State Government has\xc2\xa0condemned the vandalisation of the warehouse at Mazamaza housing the food palliative package\xe2\x80\xa6',0.0,0.0
546, Acaba corona por favor que eu preciso de contato f\xc3\xadsico com uma pessoa espec\xc3\xadfica',0.0,0.0
547, Jap\xc3\xb3n tiene 99.9% de apego al uso de cubrebocas,0.0,0.0
548,//t.co/LxRYbssiZm',0.0,0.0
549,//t.co/zvCrqnxHvc',0.0,0.0
550, Ya Allah angkatlah covid 19 ini dari negara kami dan dari seluruh dunia. Pasti ada rahmat disebalik semua ujianMu ya Alla\xe2\x80\xa6',0.0,0.0
551,@nucho_martin @YASMILA03 Covid-19',0.0,0.0
552,//t.co/D8usDf47pH',0.0,0.0
553, Nigerian Youths are suffering from two pandemics at the same time. SARS and Corona Virus!! The SARS Pandemic is worse beca\xe2\x80\xa6',-0.2,0.3625
554,@realDonaldTrump conveniently forgets to tell you that patients who are treated for #COVID19,0.0,0.0
555, On Thursday,0.0,0.0
556,//t.co/5sfFQhKnpX',0.0,0.0
557, We are seeing an alarming rise in COVID-19 cases in Michigan right now. It is vital that we wear masks,0.09523809523809523,0.5119047619047619
558,What manner of moron shows up at a Trump rally wearing a mask to protect from spreading COVID-19,-0.8,1.0
559,//t.co/HcwdLn0MTJ',0.0,0.0
560,//t.co/Lx4Yg1VRbV',0.0,0.0
561, It\xe2\x80\x99s not government\xe2\x80\x99s job to protect your health. It\xe2\x80\x99s government\xe2\x80\x99s job to protect YOUR RIGHTS. #COVID19',0.0,0.0
562, Does the WH have *another* outbreak?',0.0,0.0
563, \xc2\xbfAs\xc3\xad o m\xc3\xa1s irresponsables?\xf0\x9f\x91\x87',0.0,0.0
564,.@vp was with @GovHolcomb Thursday in Fort Wayne; both were unmasked.',0.0,0.0
565,citing what Jimin said on video and thanking him\n\nForeign media outlets such as Allkpop reported on the news,0.0,0.5
566, tw // death ,0.0,0.0
567," L\'indomani dalle dichiarazioni di chi ha definito l\'idrossiclorichina ""inefficace""",0.0,0.0
568, Protests are still taking place in other parts of Nigeria. This movement is bigger than Lagos. We need to keep posting,-0.0625,0.4375
569,COVID 19',0.0,0.0
570,@realDonaldTrump',0.0,0.0
571,Terpapar Covid-19,0.0,0.0
572, United States #COVID19 cases have leapt to 85,0.0,0.0
573, tw // death ,0.0,0.0
574, Does the WH have *another* outbreak?',0.0,0.0
575, La vanidad el af\xc3\xa1n de ser admirado por lo que aparentas.\n\nSi sigues juzgando a las personas por su vestido,0.0,0.0
576, #UsaCubrebocas\nManten #SanaDistancia\n#QuedateEnCasa\nS\xc3\xad no necesitas salir.\n\nFalta menos para que tengamos vacuna .\n#Cuidarn\xe2\x80\xa6',0.0,0.0
577, Hospital-based physicians have been under tremendous stress during #COVID19. It\xe2\x80\x99s shameful that Trump would accuse them\xe2\x80\xa6',0.3333333333333333,1.0
578, Mitch McConnell has the Senate working through the weekend right now\xe2\x80\x94not to provide COVID-19 relief to people who need\xe2\x80\xa6',0.2857142857142857,0.5357142857142857
579,@thehill yep a COVID-19 positive wave for sure.',0.36363636363636365,0.7171717171717171
580,//t.co/alFiLLyLpT',0.0,0.0
581, 5. I warned of the perils of Thiel's encroachment into COVID-19 surveillance back in April,0.0,0.0
582, Ayer @Claudiashein invit\xc3\xb3 a la reflexi\xc3\xb3n en CDMX sobre el #COVID19\n\nCitando rebrotes en Francia \xf0\x9f\x87\xab\xf0\x9f\x87\xb7,0.0,0.0
583," \n\nInterl\xe2\x80\xa6""",0.06818181818181818,0.2772727272727273
584, Status Terkini COVID-19 Di Malaysia,0.0,0.0
585, \xe0\xb9\x80\xe0\xb8\x81\xe0\xb8\xb2\xe0\xb8\xab\xe0\xb8\xa5\xe0\xb8\xb5\xe0\xb8\x81\xe0\xb8\xa5\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\n\xe0\xb8\x8d\xe0\xb8\xb5\xe0\xb9\x88\xe0\xb8\x9b\xe0\xb8\xb8\xe0\xb9\x88\xe0\xb8\x99\xe0\xb8\x81\xe0\xb8\xa5\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\n\xe0\xb8\x9e\xe0\xb8\xa1\xe0\xb9\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb8\xa5\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94 \n\xe0\xb8\x9d\xe0\xb8\xa3\xe0\xb8\xb1\xe0\xb9\x88\xe0\xb8\x87\xe0\xb9\x80\xe0\xb8\xa8\xe0\xb8\xaa\xe0\xb8\xad\xe0\xb8\xa2\xe0\xb8\xb9\xe0\xb9\x88\xe0\xb9\x80\xe0\xb8\xa1\xe0\xb8\xb7\xe0\xb8\xad\xe0\xb8\x87\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\n\xe0\xb9\x81\xe0\xb8\x95\xe0\xb9\x88\xe0\xb8\x84\xe0\xb8\x99\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2\xe0\xb9\x84\xe0\xb8\xa1\xe0\xb9\x88\xe0\xb8\xa1\xe0\xb8\xb5\xe0\xb9\x83\xe0\xb8\x84\xe0\xb8\xa3\xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\xe0\xb9\x80\xe0\xb8\xa5\xe0\xb8\xa2 \xe0\xb9\x80\xe0\xb8\x81\xe0\xb9\x88\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87',0.0,0.0
586,\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4MAGA\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4',0.0,0.0
587,#ElectionDay is right around the corner,0.2857142857142857,0.5357142857142857
588, No dejemos de lado las normas de seguridad e higiene para seguir combatiendo juntos el Covid19\n\xe2\x9c\x85\xf0\x9f\x98\xb7Usa correctamente el tapa\xe2\x80\xa6',0.0,0.0
589, And the Covid outbreak at the White House starts again.',0.0,0.0
590, Una cosa asombrosa es el lugar que tiene esta gente (al servicio del poder econ\xc3\xb3mico) en los medios. Lo otro asombroso e\xe2\x80\xa6',0.0,0.0
591, On Thursday,0.0,0.0
592,\nUnnecessary!\nUnjustified!\nUndemocratic!\n\n#Tolakdarurat\n#Protesdarurat\n#Bantahdarurat\xe2\x80\xa6',0.0,0.0
593,//t.co/x1TdCNT2m9',0.0,0.0
594,Looks a lot like Trump\xe2\x80\x99s Healthcare Plan!',0.0,0.0
595, AHI LA VERDADERA MUESTRA DE APOYO APESAR DE QUE LA MAYORIA NO ASISTIMOS POR EL COVID19  ES INCONDICIONAL EL APOYO SR. PRESID\xe2\x80\xa6',0.0,0.0
596, TRUMP LANDSLIDE!\nI was once young,0.1,0.4
597, This is the guy managing the White House Coronavirus task force.  \n\nI feel like this is a sign from God. Vote for Biden',0.0,0.0
598,//t.co/G1c4lEf7xs',0.19999999999999998,0.49444444444444446
599, 2 semanas sem aula por causa do corona // o resto do ano todo cancelado tamb\xc3\xa9m',0.0,0.0
600, \xe2\x80\x9cToday,0.0,0.0
601, @Adrian69645114\n@Askanaziwitzstn\n@bob_quartz\n@herb__stanky\n@Nonkelsjef\n@Renerz_iq\n@ThatsLifeButNo2\n@Vidarshnu\n@Zombieking\xe2\x80\xa6',0.0,0.0
602, Game over Sweden',-0.4,0.4
603, \xc2\xbfAs\xc3\xad o m\xc3\xa1s irresponsables?\xf0\x9f\x91\x87',0.0,0.0
604, No dejemos de lado las normas de seguridad e higiene para seguir combatiendo juntos el Covid19\n\xe2\x9c\x85\xf0\x9f\x98\xb7Usa correctamente el tapa\xe2\x80\xa6',0.0,0.0
605,//t.co/fVyNUoYe8f',0.0,0.0
606,"//t.co/uuNVHRowTo""",0.225,0.41666666666666663
607,//t.co/PUwZr9OJcx',0.0,0.0
608," Greg wasn't to concerned about the mental health of those who were sent ROBO Debt notifications or those who suicided""",-0.1,0.2
609,"//t.co/w9WyOUtOCG""",0.2068181818181818,0.6363636363636364
610,0',0.0,0.0
611, Thanks to your generous giving,0.2,0.2
612, PARIS - Intervention de la BRAVM pour \xc3\xa9vacuer une terrasse pour \xc2\xab non respect des distanciations sociales\xc2\xa0\xc2\xbb\n\nLes clients\xe2\x80\xa6',0.0,0.0
613, @ShehuSani #Warning\n#Retweet\nPlease,0.0,0.0
614, Pence is staying on the trail. Unbelievable.',-0.25,1.0
615," Selamat Hari Dokter Indonesia\n\nTerima kasih atas jasamu kepada Rakyat Indonesia karena telah menjadi ""Garda Terdepan"" dal\xe2\x80\xa6'",0.0,0.0
616,//t.co/u8jWe9p4sH',0.0,0.0
617," Trump is using the cover of #Covid-19 ""testing tracking"" to build a mass surveillance system. Trump mega-supporter Peter Thi\xe2\x80\xa6'",0.0,0.0
618, Taraba State government reportedly begins immediate distribution of Covid19 palliatives.',0.0,0.0
619, Heard the A-hole on the news and he's close by me too in Lumberton! MF'r!\nSorry,0.0,0.0
620, How Congress IT Cell workers do Fact Checking\n\n1. Deaths per million in India is much better than world avg,0.5,0.5
621, This is beautiful,0.85,1.0
622, This is beautiful,0.85,1.0
623,\n\xc2\xbfC\xc3\xb3mo las van a REPARTIR?\n\n\xf0\x9f\x98\x82',0.0,0.0
624, Germany in 'very serious phase' of COVID-19 pandemic,-0.43333333333333335,0.8666666666666667
625, Utilizar mascarilla en el espacio p\xc3\xbablico ha demostrado ser una de las medidas m\xc3\xa1s eficientes para salvar vidas,0.0,0.0
626, tw // death ,0.0,0.0
627, \xe2\x80\x9cToday,0.0,0.0
628, Nigerian protesters forced their way inside a hidden warehouse full of COVID-19 food aid that was originally for them but\xe2\x80\xa6',0.06458333333333333,0.45833333333333337
629, \xe2\x80\x9cToday,0.0,0.0
630,The most important question as #Covid19 resurges seasonally is,0.45,0.75
631, If you have Prime Watch Totally Under Control. It\xe2\x80\x99s done very well. Explains a lot about Covid 19 and what has happened in the\xe2\x80\xa6',0.1,0.525
632, Jesus Christ this country is imploding. WEAR A MASK',0.0,0.0
633, Ohio will receive more than 4.4 million masks for school students,0.5,0.5
634, tw // death ,0.0,0.0
635, Ya Allah angkatlah covid 19 ini dari negara kami dan dari seluruh dunia. Pasti ada rahmat disebalik semua ujianMu ya Alla\xe2\x80\xa6',0.0,0.0
636,//t.co/YRb85f9Trj',0.2068181818181818,0.6363636363636364
637, The national capital on Saturday recorded 4,0.0,0.0
638, Tren memang ditetapkan menjalani kerja pembasmian kuman dan pembersihan setiap malam.\n#AWANInews #AWANIpagi #HapusCOVID19\n\nht\xe2\x80\xa6',0.0,0.0
639, @DrRPNishank @ncte @niostwit \n#Justice4NiosDElEdNC \nKindly solve the NC problem we are already HS improved\nOpen update\xe2\x80\xa6',0.0,0.0
640, No,0.0,0.0
641,"@Jay_Beecher ""Since that is the case",0.0,0.0
642,//t.co/Nx9GRqTv3H',0.14545454545454545,0.4181818181818182
643, Muchos creen que la Covid-19 mata a quien iba a morir pronto de todos modos.\nEs err\xc3\xb3nea esa visi\xc3\xb3n de la enfermedad como\xe2\x80\xa6',0.0,0.0
644, @TimOBrien @missb62 Easy for Trump to downplay the corona epidemic since's he's void of heart,0.43333333333333335,0.8333333333333334
645,For all Michiganders,0.0,0.0
646,//t.co/DfDYXkoymU',0.0,0.5
647, \xe0\xa4\x87\xe0\xa4\xb8 \xe0\xa4\x95\xe0\xa4\xa5\xe0\xa4\xbf\xe0\xa4\xa4 \xe0\xa4\xab\xe0\xa5\x88\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\x9f \xe0\xa4\x9a\xe0\xa5\x87\xe0\xa4\x95 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\x91\xe0\xa4\xb2\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa5\x82\xe0\xa4\x9c\xe0\xa4\xbc \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\x97\xe0\xa4\xa3\xe0\xa4\xbf\xe0\xa4\xa4 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x96\xe0\xa5\x87\xe0\xa4\xb2 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\x85\xe0\xa4\x97\xe0\xa4\xb0 \xe0\xa4\xb8\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\xaf \xe0\xa4\xb6\xe0\xa4\xac\xe0\xa5\x8d\xe0\xa4\xa6\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xb8\xe0\xa4\xae\xe0\xa4\x9d\xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\x9a\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xa4\xe0\xa5\x8b \xe0\xa4\x91\xe0\xa4\xb2\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa5\x82\xe0\xa4\x9c\xe0\xa4\xbc \xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa4 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xa4\xe0\xa4\xbf \xe0\xa4\xae\xe0\xa4\xbf\xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xa8\xe2\x80\xa6',0.0,0.0
648, Mitch McConnell has the Senate working through the weekend right now\xe2\x80\x94not to provide COVID-19 relief to people who need\xe2\x80\xa6',0.2857142857142857,0.5357142857142857
649, \xe2\x80\x9cToday,0.0,0.0
650, Read this thread on masks. It gets a little deep on the science of aerosols,-0.09375,0.45
651, \xe2\x80\x9cToday,0.0,0.0
652,//t.co/48ahEIJWJ7',0.0,0.0
653,//t.co/uLA\xe2\x80\xa6',-0.3,0.5
654,//t.co/QxhWj3v8Hu',0.0,0.0
655, did the virus personally tell you this',0.0,0.3
656,//t.co/UxT9aX7upL',0.0,0.0
657, Mitch McConnell has the Senate working through the weekend right now\xe2\x80\x94not to provide COVID-19 relief to people who need\xe2\x80\xa6',0.2857142857142857,0.5357142857142857
658, Baghdad Bo,0.0,0.0
659,Thoughts &amp; prayers.',0.0,0.0
660, One of my  favorite actors and childhood hero,0.5,1.0
661, Evidencia abrumadora de espacios com mayor riesgo de contagio #COVID19,0.0,0.0
662, \xe2\x80\x9cToday,0.0,0.0
663,//t.co/2SFepzidzO',0.0,0.0
664,//t.co/Pz6j0MxBuE',0.0,0.0
665,//t.co/Nx9GRqTv3H',0.14545454545454545,0.4181818181818182
666, AHORA,0.0,0.0
667, [BARU TERIMA] Seorang staf operasi Mass Rapit Transit (MRT) Laluan Kajang  disahkan positif COVID-19 dan kini dikuarantin\xe2\x80\xa6',-0.75,1.0
668,Yes,0.0,0.0
669, If 95% of Americans wore masks in public,0.0,0.06666666666666667
670, Does the WH have *another* outbreak?',0.0,0.0
671, First Bersatu man to speak against the Darurat. Thank you sir.',0.25,0.3333333333333333
672, Ya Allah angkatlah covid 19 ini dari negara kami dan dari seluruh dunia. Pasti ada rahmat disebalik semua ujianMu ya Alla\xe2\x80\xa6',0.0,0.0
673,//t.co/WlhCOtUMGm',0.22727272727272727,0.5454545454545454
674,Persistent,0.0,0.0
675, No dejemos de lado las normas de seguridad e higiene para seguir combatiendo juntos el Covid19\n\xe2\x9c\x85\xf0\x9f\x98\xb7Usa correctamente el tapa\xe2\x80\xa6',0.0,0.0
676," L'Allemagne de 1939 en langue francaise""",0.0,0.0
677, What a very thoughtful message from @BTS_twt Jimin - \xea\xb0\x90\xec\x82\xac\xed\x95\xa9\xeb\x8b\x88\xeb\x8b\xa4! \n\nChildren are indeed affected by #COVID19 restrictions,0.65,0.65
678,Can corona leave and take all the stupid people with her before 2021 starts please?',-0.7999999999999999,1.0
679, Does the WH have *another* outbreak?',0.0,0.0
680,"b""Let me guess",0.0,0.0
681, If 95% of Americans wore masks in public,0.0,0.06666666666666667
682, This is beautiful,0.85,1.0
683, The Great Reset is a plan from the World Economic Forum to make a global economic,0.3,0.2875
684, 1/5 La Comisi\xc3\xb3n Presidencial para la Prevenci\xc3\xb3n y Control del #COVID19 informa al pueblo de Venezuela que en las \xc3\xbaltimas 24\xe2\x80\xa6',0.0,0.0
685, If 95% of Americans wore masks in public,0.0,0.06666666666666667
686, K\xc4\xb1r\xc4\xb1kkale Keskin T Tipi Cezaevi D-7,0.0,0.0
687, Buat pertama kalinya case covid 1K+ for Malaysia. Seriously,-0.3333333333333333,0.6666666666666666
688,//t.co/QimygesijZ',0.0,0.0
689, Does the WH have *another* outbreak?',0.0,0.0
690, Mitch McConnell has the Senate working through the weekend right now\xe2\x80\x94not to provide COVID-19 relief to people who need\xe2\x80\xa6',0.2857142857142857,0.5357142857142857
691, My people!',0.0,0.0
692, 3. Birx decided to jettison the existing CDC reporting system for COVID-19 which had been developed over 15 years,0.3,0.65
693, If 95% of Americans wore masks in public,0.0,0.06666666666666667
694," [KMEDIA]\n\nBTS Jimin's comforting message about Covid-19 &amp; children has received keen attention from the World Health Organiza\xe2\x80\xa6""",-0.75,1.0
695, 'Ayo foto,0.0,0.0
696,Science matters',0.0,0.0
697, THREAD. THIS IS BAD. It looks like Trump and Thiel could be directly responsible for false health data - starting in Misso\xe2\x80\xa6',-0.22499999999999998,0.47916666666666674
698,//t.co/VN33OoEJYl',0.0,0.0
699, Buat pertama kalinya case covid 1K+ for Malaysia. Seriously,-0.3333333333333333,0.6666666666666666
700, 1.  Donald Trump,0.0,0.0
701, @LotharLockl Lieber @LotharLockl,0.0,0.0
702,//t.co/QNWghpH9a6',0.0,0.0
703, Tan Sri,0.0,0.0
704,//t.co/wXfgDs7SlG',0.16,0.5399999999999999
705, Quer\xc3\xadais estado policial,0.0,0.0
706,//t.co/mmvbGirkBr',0.0,0.5
707,yup.',0.0,0.0
708, tw // death ,0.0,0.0
709,@CoolCyWrites @JackWhidden3 This might be true,0.35,0.65
710,//t.co/tOrYrm47U7',0.05000000000000001,0.37023809523809526
711, #24Oct Ya te sumaste a la rifa a beneficio de la estudiante de Biolog\xc3\xada Marina en la ECAM,0.0,0.0
712,//t.co/TYYrBthbU6',0.0,0.0
713,"b""@airindiain As per point (v) in 'Vide MHA O.M. No.25022/24/2020-F.V/F.I  dated 21.10.2020'",0.0,0.0
714, They shot people over indomie and rice.........',0.0,0.0
715, The NDC recognizes the devastating economic toll the COVID-19 crisis has had on working families. The next NDC governmen\xe2\x80\xa6',-0.26666666666666666,0.39999999999999997
716," We're about 2 news cycles from hearing Republicans claim that Biden invented COVID-19 in the basement of a one-story pizza res\xe2\x80\xa6""",0.0,0.0
717, \xe2\x80\x9cToday,0.0,0.0
718, At the risk of sounding like a broken record,-0.4,0.4
719, Gaaeesss....pagi ini #LaskarCorona sempetin goyang Maumere sekaligus sosialiasi Protkes utk pencegahan penyebaran virus Co\xe2\x80\xa6',0.0,0.0
720, Mitch McConnell has the Senate working through the weekend right now\xe2\x80\x94not to provide COVID-19 relief to people who need\xe2\x80\xa6',0.2857142857142857,0.5357142857142857
721, @DrRPNishank Respected Sir,0.0,0.0
722, FOLKS\xe2\x80\x94this is still the all-time greatest &amp; most inspiring speech of the pandemic. Thank you again @DrMikeRyan. These are t\xe2\x80\xa6',0.6666666666666666,0.8333333333333334
723,Layers of lies.',0.0,0.0
724,//t.co/984XSUy7uc',0.0,0.0
725,//t.co/TYYrBthbU6',0.0,0.0
726,//t.co/XEMSqmij32',0.0,0.0
727,//t.co/3mvaDndH4z',-0.1,0.4
728,\nColombia entre los 8 pa\xc3\xadses que han sobrepasado el 1.000.000 de infectados.\nColombia entre los 10 pa\xc3\xadses qu\xe2\x80\xa6',0.0,0.0
729, So,0.0,0.0
730,//t.co/ed4mEl1gEX',0.25,0.25
731,El mal uso del tapabocas puede ser muy riesgoso para tu salud y la de quienes te rodean,0.0,0.0
732, \xe2\x80\x9cToday,0.0,0.0
733,//t.co/zSPTSATC4M',0.39204545454545453,0.5227272727272727
734, New White House outbreak.',0.06818181818181818,0.22727272727272727
735, This is beautiful,0.85,1.0
736,Okay,0.5,0.5
737, DOROTHY HAILE,0.0,0.0
738, \xe0\xa4\x87\xe0\xa4\xb8 \xe0\xa4\x95\xe0\xa4\xa5\xe0\xa4\xbf\xe0\xa4\xa4 \xe0\xa4\xab\xe0\xa5\x88\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\x9f \xe0\xa4\x9a\xe0\xa5\x87\xe0\xa4\x95 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\x91\xe0\xa4\xb2\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa5\x82\xe0\xa4\x9c\xe0\xa4\xbc \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\x97\xe0\xa4\xa3\xe0\xa4\xbf\xe0\xa4\xa4 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x96\xe0\xa5\x87\xe0\xa4\xb2 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\x85\xe0\xa4\x97\xe0\xa4\xb0 \xe0\xa4\xb8\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\xaf \xe0\xa4\xb6\xe0\xa4\xac\xe0\xa5\x8d\xe0\xa4\xa6\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xb8\xe0\xa4\xae\xe0\xa4\x9d\xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\x9a\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xa4\xe0\xa5\x8b \xe0\xa4\x91\xe0\xa4\xb2\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa5\x82\xe0\xa4\x9c\xe0\xa4\xbc \xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa4 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xa4\xe0\xa4\xbf \xe0\xa4\xae\xe0\xa4\xbf\xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xa8\xe2\x80\xa6',0.0,0.0
739, 3. Birx decided to jettison the existing CDC reporting system for COVID-19 which had been developed over 15 years,0.3,0.65
740, \xe2\x80\x9cToday,0.0,0.0
741, Nigerian protesters forced their way inside a hidden warehouse full of COVID-19 food aid that was originally for them but\xe2\x80\xa6',0.06458333333333333,0.45833333333333337
742, Salud p\xc3\xbablica fortalecida.',0.0,0.0
743, \xe0\xb9\x80\xe0\xb8\x81\xe0\xb8\xb2\xe0\xb8\xab\xe0\xb8\xa5\xe0\xb8\xb5\xe0\xb8\x81\xe0\xb8\xa5\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\n\xe0\xb8\x8d\xe0\xb8\xb5\xe0\xb9\x88\xe0\xb8\x9b\xe0\xb8\xb8\xe0\xb9\x88\xe0\xb8\x99\xe0\xb8\x81\xe0\xb8\xa5\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\n\xe0\xb8\x9e\xe0\xb8\xa1\xe0\xb9\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb8\xa5\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94 \n\xe0\xb8\x9d\xe0\xb8\xa3\xe0\xb8\xb1\xe0\xb9\x88\xe0\xb8\x87\xe0\xb9\x80\xe0\xb8\xa8\xe0\xb8\xaa\xe0\xb8\xad\xe0\xb8\xa2\xe0\xb8\xb9\xe0\xb9\x88\xe0\xb9\x80\xe0\xb8\xa1\xe0\xb8\xb7\xe0\xb8\xad\xe0\xb8\x87\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\n\xe0\xb9\x81\xe0\xb8\x95\xe0\xb9\x88\xe0\xb8\x84\xe0\xb8\x99\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2\xe0\xb9\x84\xe0\xb8\xa1\xe0\xb9\x88\xe0\xb8\xa1\xe0\xb8\xb5\xe0\xb9\x83\xe0\xb8\x84\xe0\xb8\xa3\xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\xe0\xb9\x80\xe0\xb8\xa5\xe0\xb8\xa2 \xe0\xb9\x80\xe0\xb8\x81\xe0\xb9\x88\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87',0.0,0.0
744, No government should send soldiers or policemen to shoot or arrest those looting #COVID19 palliatives from warehouses. Rath\xe2\x80\xa6',-0.05,0.0
745,"b""@nikestore hi I'm from medellin colombia. I measure 1.85 cms. My shoe size is 44. You can give me clothes",0.0,0.0
746, 1/5 La Comisi\xc3\xb3n Presidencial para la Prevenci\xc3\xb3n y Control del #COVID19 informa al pueblo de Venezuela que en las \xc3\xbaltimas 24\xe2\x80\xa6',0.0,0.0
747, Does the WH have *another* outbreak?',0.0,0.0
748, Does the WH have *another* outbreak?',0.0,0.0
749,Gracias a Dios \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x87\xb2\xf0\x9f\x87\xbd\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc@yeidckol bendiciones hermosa',0.0,0.0
750,\nColombia entre los 8 pa\xc3\xadses que han sobrepasado el 1.000.000 de infectados.\nColombia entre los 10 pa\xc3\xadses qu\xe2\x80\xa6',0.0,0.0
751,Praying.',0.0,0.0
